PaymentID,CustomerID,Amount,PaymentDate,PaymentMethod,PaymentStatus,LatePaymentFlag
7979,5321,199,2025-05-04,Wallet,Success,0
7980,3114,199,2026-01-29,UPI,Success,0
7981,9774,199,2025-02-02,UPI,Success,1
7982,2074,699,2024-07-08,NetBanking,Success,0
7983,5688,399,2025-08-04,NetBanking,Success,0
7984,1389,199,2024-12-24,UPI,Success,0
7985,5938,399,2024-05-19,Card,Failed,0
7986,7879,199,2025-03-29,Wallet,Success,0
7987,2286,399,2024-03-02,Wallet,Success,0
7988,3209,399,2025-06-16,Card,Failed,0
7989,3892,199,2026-01-17,NetBanking,Success,0
7990,9371,699,2025-09-27,UPI,Success,0
7991,1126,699,2025-02-16,Wallet,Success,0
7992,249,699,2026-01-10,Card,Success,0
7993,2346,199,2025-04-09,NetBanking,Failed,1
7994,2248,199,2026-01-29,Card,Success,0
7995,2584,399,2024-11-14,UPI,Success,0
7996,4165,699,2024-11-09,NetBanking,Success,0
7997,5014,699,2024-10-22,UPI,Success,0
7998,9159,199,2025-06-15,Wallet,Success,0
7999,9878,199,2025-06-09,Wallet,Success,0
8000,9198,199,2025-03-19,UPI,Success,0
8001,5245,699,2024-03-30,Wallet,Success,0
8002,3112,399,2025-05-17,Wallet,Success,0
8003,4355,399,2025-10-17,Card,Success,0
8004,7020,699,2024-06-18,Card,Failed,1
8005,4870,199,2024-09-15,Wallet,Success,0
8006,5886,199,2025-08-03,Card,Success,0
8007,3419,199,2024-05-12,NetBanking,Success,0
8008,9882,399,2025-06-24,Card,Success,0
8009,6586,699,2025-11-10,UPI,Success,0
8010,6263,399,2025-09-07,Wallet,Success,0
8011,7751,399,2024-07-18,UPI,Success,1
8012,4755,199,2024-04-05,Card,Success,0
8013,4008,199,2024-12-21,Card,Success,0
8014,5212,699,2024-05-16,NetBanking,Success,1
8015,3748,199,2024-06-30,UPI,Failed,0
8016,7802,699,2024-04-09,Card,Success,0
8017,1020,199,2025-01-13,Card,Success,0
8018,2821,199,2024-05-25,Wallet,Success,0
8019,2819,399,2025-05-22,NetBanking,Failed,0
8020,5242,199,2025-07-06,NetBanking,Success,0
8021,281,199,2025-03-17,Wallet,Success,1
8022,6024,199,2024-05-31,UPI,Success,0
8023,890,399,2025-09-27,Wallet,Success,0
8024,4900,199,2025-06-11,Wallet,Success,0
8025,2848,399,2025-01-14,NetBanking,Failed,0
8026,1486,399,2024-09-26,NetBanking,Failed,1
8027,1858,399,2025-06-28,Wallet,Success,0
8028,3301,199,2024-06-27,UPI,Failed,0
8029,7398,699,2024-05-31,UPI,Success,0
8030,318,199,2024-12-27,UPI,Success,0
8031,9524,399,2024-12-02,Card,Success,0
8032,2267,399,2025-04-04,Wallet,Success,0
8033,3360,399,2025-12-31,NetBanking,Success,0
8034,1656,199,2025-03-15,Card,Success,1
8035,5863,699,2024-06-04,Wallet,Success,0
8036,8524,199,2024-09-15,UPI,Success,0
8037,8445,399,2025-03-01,Card,Success,0
8038,4744,199,2025-07-31,Wallet,Success,0
8039,8704,399,2025-11-30,NetBanking,Success,0
8040,4145,199,2025-12-24,Wallet,Success,0
8041,8968,699,2024-02-19,Card,Success,0
8042,5887,199,2024-03-18,UPI,Success,0
8043,8909,699,2024-10-01,Wallet,Success,0
8044,5312,399,2025-04-03,Card,Success,0
8045,2177,399,2025-04-07,Wallet,Success,1
8046,8884,399,2025-08-03,UPI,Success,1
8047,5274,199,2024-08-05,UPI,Success,0
8048,9902,399,2025-02-20,Wallet,Success,1
8049,5647,199,2025-12-09,UPI,Success,0
8050,2867,699,2025-04-15,UPI,Success,0
8051,4498,399,2025-09-28,Wallet,Success,1
8052,8507,199,2024-06-04,Wallet,Success,0
8053,1325,399,2024-07-16,Card,Success,0
8054,8709,199,2024-04-06,UPI,Success,0
8055,8698,699,2025-12-29,Wallet,Success,0
8056,6832,699,2025-01-26,NetBanking,Success,1
8057,2357,699,2025-01-06,NetBanking,Success,0
8058,9450,699,2025-03-01,NetBanking,Success,0
8059,7703,699,2024-04-10,UPI,Success,1
8060,931,199,2024-05-19,Card,Success,1
8061,5750,399,2025-12-11,NetBanking,Success,0
8062,7685,699,2026-01-10,NetBanking,Success,0
8063,363,199,2025-03-20,NetBanking,Success,0
8064,8305,199,2025-10-05,Card,Success,1
8065,6717,399,2025-12-31,UPI,Success,0
8066,7318,699,2025-12-05,NetBanking,Success,0
8067,2821,699,2025-08-09,Wallet,Success,0
8068,1743,399,2025-08-25,NetBanking,Success,0
8069,7406,699,2025-11-25,Wallet,Success,0
8070,9238,199,2025-09-01,Card,Success,0
8071,4190,199,2025-06-04,Wallet,Success,0
8072,1686,399,2025-10-11,NetBanking,Success,0
8073,9229,699,2025-04-02,UPI,Success,0
8074,2748,399,2025-11-20,Card,Success,0
8075,6530,199,2025-11-10,Wallet,Failed,0
8076,3302,699,2025-03-11,UPI,Success,1
8077,6685,199,2024-12-19,NetBanking,Success,0
8078,7272,699,2024-08-11,UPI,Success,0
8079,9533,399,2025-06-02,NetBanking,Success,0
8080,2234,199,2024-04-07,Wallet,Success,0
8081,6047,199,2025-09-26,Card,Success,0
8082,5218,199,2024-03-07,Wallet,Success,0
8083,512,199,2024-08-06,UPI,Success,0
8084,7082,399,2024-11-18,Card,Success,0
8085,3682,399,2025-01-21,UPI,Failed,0
8086,4711,199,2024-10-15,UPI,Success,0
8087,4902,199,2025-02-07,UPI,Success,0
8088,805,399,2024-09-22,NetBanking,Success,0
8089,6960,399,2024-06-23,Wallet,Success,1
8090,5795,199,2024-06-23,Wallet,Success,0
8091,7529,199,2025-07-20,Card,Success,0
8092,8161,699,2024-12-02,Wallet,Success,1
8093,6541,699,2024-08-29,NetBanking,Success,0
8094,582,399,2024-04-17,NetBanking,Success,0
8095,6386,699,2024-05-30,NetBanking,Success,0
8096,8833,399,2024-04-11,Card,Success,0
8097,21,399,2024-05-21,UPI,Success,0
8098,3528,699,2024-03-22,UPI,Success,1
8099,3715,199,2024-02-19,Wallet,Success,0
8100,5377,699,2025-07-16,NetBanking,Success,0
8101,6350,199,2024-12-28,Card,Success,0
8102,2390,199,2024-04-06,Wallet,Success,1
8103,521,699,2024-02-14,NetBanking,Success,0
8104,3931,199,2024-02-15,NetBanking,Success,0
8105,8432,399,2024-04-16,Card,Success,0
8106,5876,199,2025-04-14,Wallet,Failed,0
8107,4578,399,2024-02-12,Card,Success,0
8108,8382,399,2024-08-25,Card,Success,1
8109,5650,199,2025-05-26,Card,Failed,0
8110,5613,699,2024-03-17,Card,Failed,0
8111,3462,399,2024-11-16,NetBanking,Success,0
8112,3405,199,2025-08-22,Card,Success,0
8113,8751,199,2025-05-24,UPI,Success,0
8114,7154,699,2024-03-13,UPI,Failed,0
8115,8934,199,2025-09-09,NetBanking,Success,0
8116,8176,399,2025-07-04,Card,Success,0
8117,5626,399,2025-01-15,UPI,Failed,0
8118,6504,399,2024-08-28,UPI,Success,0
8119,8853,399,2024-05-10,Card,Success,1
8120,5475,199,2025-08-18,UPI,Success,0
8121,5318,399,2024-10-01,NetBanking,Success,0
8122,5083,199,2025-04-02,Card,Success,0
8123,4821,399,2024-10-22,Wallet,Success,0
8124,7546,199,2024-06-07,NetBanking,Success,0
8125,3566,699,2024-12-17,NetBanking,Failed,1
8126,4028,399,2024-11-28,Wallet,Failed,0
8127,3683,399,2024-06-01,Wallet,Success,1
8128,631,199,2025-08-11,NetBanking,Success,0
8129,4554,699,2025-01-15,Card,Success,0
8130,1939,199,2024-09-07,Wallet,Success,0
8131,762,399,2025-12-22,NetBanking,Success,0
8132,5664,699,2024-09-30,Wallet,Success,0
8133,8733,199,2024-06-19,UPI,Success,0
8134,6876,399,2024-02-23,UPI,Failed,0
8135,727,399,2025-04-17,UPI,Failed,0
8136,7449,699,2024-08-02,Card,Success,1
8137,6577,199,2026-01-20,Wallet,Failed,0
8138,1390,199,2025-11-07,Wallet,Success,0
8139,2145,699,2025-11-12,Card,Success,0
8140,6348,199,2025-11-08,UPI,Success,0
8141,9516,699,2025-02-19,Wallet,Success,0
8142,1521,199,2024-09-28,UPI,Success,1
8143,6141,399,2024-08-16,NetBanking,Failed,1
8144,7206,199,2025-12-17,UPI,Failed,0
8145,9056,399,2024-09-07,UPI,Failed,1
8146,2544,199,2026-01-29,NetBanking,Success,1
8147,2786,399,2024-10-20,Card,Success,0
8148,2184,399,2025-07-19,NetBanking,Success,0
8149,6145,199,2024-10-07,Wallet,Success,0
8150,9762,199,2025-07-01,UPI,Success,1
8151,9653,199,2024-05-18,Card,Success,0
8152,6724,399,2025-04-27,Wallet,Success,0
8153,3153,699,2024-11-22,UPI,Success,0
8154,1584,699,2024-10-29,NetBanking,Success,0
8155,1665,399,2025-05-20,NetBanking,Failed,0
8156,1534,699,2024-12-01,Wallet,Success,0
8157,2877,399,2025-08-14,NetBanking,Success,0
8158,3827,199,2025-08-02,Card,Success,0
8159,1232,699,2026-01-09,Card,Success,0
8160,2834,199,2025-12-28,NetBanking,Success,0
8161,5079,199,2025-10-20,UPI,Success,0
8162,7567,399,2026-02-06,UPI,Success,0
8163,3960,199,2025-04-23,NetBanking,Success,0
8164,7699,399,2024-06-10,Card,Success,0
8165,7148,199,2025-04-14,Wallet,Success,0
8166,6062,199,2024-07-11,Wallet,Success,0
8167,3832,399,2026-01-31,NetBanking,Success,0
8168,1350,399,2025-03-12,Wallet,Success,0
8169,6903,199,2025-12-09,NetBanking,Success,0
8170,6943,699,2024-09-04,NetBanking,Success,0
8171,5943,399,2025-01-22,UPI,Success,0
8172,3028,699,2025-08-04,Card,Success,0
8173,2339,199,2024-09-21,Card,Success,0
8174,8704,199,2025-12-10,UPI,Failed,0
8175,6725,699,2025-05-14,Card,Success,0
8176,2833,199,2025-08-01,NetBanking,Success,0
8177,484,199,2024-10-03,UPI,Success,0
8178,211,699,2025-10-18,Wallet,Success,0
8179,7875,699,2025-07-18,Card,Success,0
8180,5835,199,2024-08-22,Card,Success,0
8181,1716,399,2025-12-17,UPI,Success,0
8182,8639,199,2025-09-24,Wallet,Success,0
8183,3348,199,2024-10-21,UPI,Success,0
8184,5370,199,2025-12-26,NetBanking,Success,0
8185,6255,699,2025-04-07,NetBanking,Success,0
8186,7093,699,2024-08-22,Card,Success,0
8187,7278,399,2024-03-25,NetBanking,Success,0
8188,4840,199,2025-04-17,NetBanking,Success,0
8189,4326,199,2024-07-02,Card,Success,0
8190,5778,399,2025-03-25,NetBanking,Success,0
8191,2266,699,2025-08-08,NetBanking,Success,1
8192,2192,199,2024-06-07,Wallet,Success,0
8193,3521,199,2025-08-31,Card,Success,0
8194,8892,399,2025-10-05,UPI,Success,0
8195,1809,699,2024-11-02,UPI,Success,0
8196,9364,199,2025-09-05,UPI,Success,0
8197,1722,199,2024-07-03,UPI,Success,0
8198,1586,399,2024-09-27,Card,Success,0
8199,6658,699,2025-02-07,Wallet,Success,0
8200,6344,399,2025-04-21,Card,Success,0
8201,9762,199,2025-02-08,Wallet,Success,0
8202,9262,699,2025-03-29,NetBanking,Success,0
8203,3067,699,2025-01-07,NetBanking,Success,0
8204,1006,399,2024-03-10,UPI,Success,0
8205,4334,699,2024-03-03,Wallet,Success,0
8206,2464,399,2025-08-10,Card,Success,0
8207,1793,199,2024-03-31,NetBanking,Success,0
8208,7343,199,2024-09-30,NetBanking,Success,0
8209,9269,699,2025-05-21,UPI,Success,1
8210,3796,199,2025-01-30,Wallet,Success,0
8211,606,399,2024-08-23,UPI,Success,0
8212,9568,399,2024-04-28,UPI,Success,0
8213,5814,399,2025-10-15,UPI,Failed,0
8214,4321,199,2024-02-24,Wallet,Success,0
8215,8542,399,2024-10-02,Wallet,Success,1
8216,1206,399,2026-02-08,Card,Failed,0
8217,3949,399,2024-10-27,Card,Failed,0
8218,4509,199,2025-12-30,NetBanking,Success,0
8219,2251,199,2024-12-24,Wallet,Success,0
8220,2111,699,2025-11-25,NetBanking,Success,0
8221,6352,399,2025-12-06,Card,Success,0
8222,845,199,2025-07-07,NetBanking,Success,0
8223,5845,399,2025-08-08,Card,Success,0
8224,8859,699,2024-09-12,Wallet,Success,0
8225,7656,399,2025-05-27,NetBanking,Success,0
8226,3787,199,2025-04-24,Wallet,Success,0
8227,6891,699,2025-09-26,Card,Success,1
8228,680,699,2024-05-14,Wallet,Success,0
8229,5114,699,2025-05-28,UPI,Success,0
8230,4273,199,2025-03-05,NetBanking,Success,0
8231,9895,699,2025-09-15,Wallet,Success,1
8232,3339,199,2024-08-05,UPI,Success,0
8233,8382,399,2024-02-13,Card,Success,1
8234,1924,699,2025-01-05,Card,Success,0
8235,7748,399,2025-05-27,UPI,Failed,0
8236,9151,199,2024-12-09,UPI,Success,0
8237,7900,699,2024-07-27,UPI,Success,0
8238,1596,699,2026-02-08,NetBanking,Success,0
8239,7909,699,2025-11-15,NetBanking,Failed,0
8240,7830,399,2024-11-26,Wallet,Success,0
8241,329,699,2025-06-23,Card,Success,0
8242,2504,199,2025-08-23,UPI,Success,1
8243,782,199,2025-10-24,Card,Success,0
8244,4040,199,2026-02-09,Wallet,Success,0
8245,8823,199,2024-05-31,Wallet,Success,1
8246,6493,199,2024-09-14,Card,Failed,0
8247,7408,199,2025-04-20,Wallet,Success,0
8248,1656,399,2024-10-27,Card,Success,0
8249,4316,199,2025-06-23,Wallet,Success,0
8250,6272,399,2024-02-14,UPI,Success,0
8251,9656,199,2024-10-11,Card,Success,0
8252,3806,399,2024-06-08,Card,Failed,0
8253,3354,199,2025-10-21,NetBanking,Success,0
8254,6717,199,2026-02-06,Wallet,Success,0
8255,125,399,2024-02-15,Wallet,Success,0
8256,7481,399,2024-03-16,Wallet,Success,0
8257,1821,199,2024-11-04,Wallet,Success,0
8258,9145,199,2024-07-25,NetBanking,Success,0
8259,1393,699,2025-06-26,NetBanking,Failed,0
8260,6377,399,2024-08-24,NetBanking,Success,0
8261,6339,699,2025-05-29,UPI,Success,0
8262,6836,199,2025-06-17,Card,Success,0
8263,8789,399,2024-07-02,Card,Failed,0
8264,9861,399,2025-02-02,Wallet,Success,0
8265,9286,699,2025-12-02,NetBanking,Success,0
8266,8690,199,2026-01-13,Wallet,Success,0
8267,6195,199,2024-03-25,Card,Success,0
8268,4758,699,2025-10-19,NetBanking,Success,0
8269,1994,199,2025-06-08,Wallet,Success,0
8270,9522,699,2024-02-29,NetBanking,Success,0
8271,7351,399,2025-08-29,Card,Success,1
8272,7470,399,2024-09-20,UPI,Success,0
8273,3223,199,2025-10-11,Wallet,Success,0
8274,4996,199,2024-07-12,Wallet,Success,0
8275,4237,199,2024-03-08,NetBanking,Success,0
8276,7462,699,2024-07-01,Card,Success,0
8277,1632,399,2025-11-05,Wallet,Success,1
8278,7081,399,2024-12-31,UPI,Success,0
8279,9446,199,2024-05-22,NetBanking,Success,1
8280,8754,199,2024-02-16,Wallet,Failed,0
8281,2831,199,2024-03-04,UPI,Success,0
8282,90,699,2025-05-30,NetBanking,Failed,0
8283,3088,399,2024-12-03,Wallet,Success,0
8284,9965,699,2024-02-25,NetBanking,Success,0
8285,314,699,2025-12-04,Card,Success,0
8286,1733,399,2024-11-25,NetBanking,Success,0
8287,1358,699,2025-01-02,NetBanking,Success,0
8288,9029,199,2024-11-19,Card,Success,0
8289,3018,399,2024-06-15,NetBanking,Success,1
8290,7494,199,2024-12-04,Card,Success,0
8291,4345,699,2024-12-27,Wallet,Success,0
8292,4125,399,2024-05-04,Wallet,Success,0
8293,3227,199,2024-03-21,UPI,Success,0
8294,5791,199,2024-11-08,Card,Success,0
8295,8832,199,2025-06-22,Card,Success,0
8296,7940,199,2025-09-27,Wallet,Success,0
8297,4530,199,2025-03-13,NetBanking,Success,0
8298,3422,699,2025-01-24,Wallet,Success,0
8299,380,699,2026-01-15,Card,Success,0
8300,9499,199,2025-03-03,Card,Success,0
8301,6366,399,2024-02-23,NetBanking,Success,0
8302,4473,399,2024-06-16,NetBanking,Failed,0
8303,6807,199,2024-06-17,NetBanking,Success,0
8304,6876,399,2024-08-30,Card,Success,1
8305,9880,399,2025-04-25,NetBanking,Success,0
8306,1511,699,2025-10-13,NetBanking,Success,0
8307,9205,199,2025-04-18,Wallet,Success,0
8308,3579,699,2024-03-23,NetBanking,Success,0
8309,5546,199,2025-08-03,NetBanking,Success,0
8310,661,199,2024-06-04,UPI,Success,0
8311,4894,699,2024-05-07,NetBanking,Success,0
8312,6813,199,2024-03-10,UPI,Success,0
8313,8269,199,2025-10-11,Card,Success,1
8314,3693,699,2024-06-11,NetBanking,Success,0
8315,5147,399,2024-10-23,NetBanking,Success,1
8316,9331,399,2025-07-09,UPI,Success,0
8317,3931,399,2025-06-02,NetBanking,Success,0
8318,3770,399,2024-09-05,UPI,Success,0
8319,2802,699,2024-07-03,Wallet,Success,0
8320,9155,199,2025-11-10,NetBanking,Success,0
8321,4230,699,2024-10-10,UPI,Success,0
8322,1757,699,2024-07-23,Wallet,Success,0
8323,2442,199,2025-09-28,Card,Success,0
8324,4731,199,2024-12-05,Card,Failed,0
8325,8021,699,2025-09-13,Wallet,Success,0
8326,6418,699,2025-06-23,UPI,Success,0
8327,2687,399,2024-04-05,UPI,Success,0
8328,8799,199,2025-02-23,NetBanking,Success,0
8329,9590,699,2024-12-23,Card,Failed,0
8330,7198,399,2026-01-16,UPI,Success,1
8331,2918,199,2025-04-04,Wallet,Success,0
8332,7025,399,2025-07-12,Wallet,Success,1
8333,1935,699,2025-01-23,UPI,Success,0
8334,6501,399,2025-08-28,Wallet,Success,1
8335,5715,199,2026-02-02,NetBanking,Success,1
8336,8197,699,2025-09-11,Card,Success,0
8337,652,699,2025-03-31,UPI,Success,0
8338,2699,399,2025-07-28,NetBanking,Success,0
8339,7961,199,2024-09-11,UPI,Success,0
8340,6974,399,2025-03-10,NetBanking,Failed,1
8341,6513,199,2024-05-06,UPI,Success,0
8342,9516,399,2025-07-25,NetBanking,Success,0
8343,9117,199,2025-01-09,NetBanking,Success,0
8344,3628,399,2024-08-16,Card,Success,0
8345,7146,199,2024-11-22,Wallet,Success,0
8346,1346,399,2025-07-28,Wallet,Success,0
8347,9313,399,2024-05-29,Wallet,Success,0
8348,8694,699,2026-01-16,Wallet,Success,0
8349,7365,699,2024-06-10,Wallet,Success,0
8350,5267,699,2025-03-20,Wallet,Success,0
8351,9929,699,2024-09-23,Wallet,Failed,0
8352,9871,199,2024-09-11,NetBanking,Success,0
8353,2553,199,2025-08-28,Card,Failed,0
8354,5479,199,2025-02-17,Card,Success,0
8355,1033,199,2025-05-15,Card,Success,0
8356,7951,199,2024-07-21,Card,Success,0
8357,2629,199,2025-07-28,Card,Success,0
8358,7688,399,2025-09-12,UPI,Success,0
8359,8595,399,2025-07-02,NetBanking,Success,0
8360,9038,199,2024-02-11,UPI,Success,0
8361,7420,199,2025-08-11,Card,Success,0
8362,2188,699,2025-08-15,NetBanking,Success,0
8363,9458,399,2024-08-27,UPI,Success,0
8364,3625,399,2025-11-29,UPI,Success,0
8365,3746,399,2025-11-08,UPI,Success,0
8366,8120,699,2025-02-15,Card,Failed,1
8367,542,699,2026-02-04,NetBanking,Success,0
8368,6226,399,2024-08-23,Wallet,Success,0
8369,4791,699,2024-09-30,Card,Success,0
8370,5858,199,2025-09-12,Wallet,Success,0
8371,6856,199,2025-12-23,UPI,Success,1
8372,2660,199,2026-02-04,Card,Success,0
8373,2208,199,2024-12-24,Wallet,Success,0
8374,2227,699,2025-06-27,NetBanking,Failed,0
8375,5666,399,2025-02-13,UPI,Success,0
8376,282,699,2025-03-28,UPI,Success,0
8377,523,199,2025-09-11,UPI,Success,0
8378,5914,699,2024-12-21,NetBanking,Success,1
8379,6081,399,2025-08-27,Wallet,Success,0
8380,4942,699,2026-02-01,NetBanking,Success,1
8381,6661,199,2024-10-01,UPI,Success,0
8382,2027,699,2025-12-31,NetBanking,Success,0
8383,9053,699,2024-06-18,Wallet,Success,1
8384,3996,399,2024-03-27,UPI,Success,0
8385,4208,699,2026-02-07,Wallet,Success,0
8386,6679,399,2024-03-13,Wallet,Success,0
8387,9511,199,2024-12-02,Card,Success,0
8388,7845,399,2024-07-20,Card,Success,0
8389,50,699,2025-08-10,Card,Success,1
8390,622,399,2025-09-11,Wallet,Success,0
8391,8866,399,2026-01-02,Card,Success,0
8392,982,699,2025-04-13,UPI,Success,0
8393,5873,199,2025-02-05,NetBanking,Success,0
8394,3108,199,2024-05-24,NetBanking,Success,0
8395,3529,199,2025-10-08,UPI,Success,0
8396,7123,399,2025-02-22,UPI,Success,0
8397,2607,199,2025-11-14,UPI,Success,0
8398,3973,699,2025-06-04,Card,Success,0
8399,2689,199,2024-03-10,Card,Success,0
8400,1672,399,2025-04-12,Card,Success,0
8401,659,199,2025-04-18,Card,Success,0
8402,6380,699,2025-06-22,Card,Failed,0
8403,1776,399,2025-03-15,Wallet,Success,0
8404,877,399,2025-12-28,Wallet,Success,0
8405,2157,399,2026-02-04,Wallet,Success,0
8406,687,399,2024-09-04,Wallet,Success,0
8407,5536,399,2025-02-09,Card,Success,0
8408,1192,399,2025-09-07,Wallet,Success,0
8409,1167,699,2026-01-02,NetBanking,Success,0
8410,2024,199,2024-12-05,Card,Success,0
8411,3246,699,2024-03-08,NetBanking,Success,0
8412,1639,399,2025-03-14,Card,Success,0
8413,3232,199,2026-01-30,UPI,Success,0
8414,47,199,2024-12-12,NetBanking,Success,0
8415,196,399,2024-08-22,Wallet,Success,1
8416,3263,699,2024-03-17,UPI,Success,1
8417,6235,399,2025-10-11,Wallet,Success,0
8418,5415,199,2025-11-14,UPI,Success,0
8419,6718,199,2024-02-22,Wallet,Success,0
8420,969,399,2024-03-21,Card,Success,0
8421,7992,399,2025-05-23,Wallet,Success,0
8422,4352,199,2025-12-14,NetBanking,Success,0
8423,800,399,2025-02-19,NetBanking,Success,0
8424,3601,199,2025-06-16,Wallet,Success,1
8425,9884,199,2024-03-22,Card,Success,0
8426,5825,199,2024-10-20,Wallet,Failed,0
8427,3470,399,2026-01-24,Card,Success,1
8428,6907,199,2024-12-10,UPI,Success,0
8429,2455,199,2025-08-27,Card,Success,0
8430,7523,399,2024-09-14,UPI,Success,0
8431,2328,199,2025-10-08,Wallet,Success,0
8432,874,399,2025-04-17,Card,Success,0
8433,1827,699,2025-09-05,Wallet,Success,0
8434,9711,199,2025-11-04,Card,Success,0
8435,2915,199,2024-09-30,Wallet,Success,0
8436,4413,199,2024-09-12,NetBanking,Success,1
8437,1111,399,2025-10-14,NetBanking,Failed,0
8438,5325,399,2025-01-09,Wallet,Success,0
8439,8976,699,2024-08-19,UPI,Success,1
8440,8173,199,2024-12-05,UPI,Success,0
8441,4951,199,2024-08-13,Wallet,Success,1
8442,4890,199,2025-05-30,Card,Success,0
8443,6848,199,2025-01-07,UPI,Success,0
8444,4043,699,2024-12-29,NetBanking,Failed,0
8445,9793,199,2024-05-01,Wallet,Success,0
8446,4788,399,2024-08-31,Wallet,Success,0
8447,4863,399,2026-02-07,NetBanking,Success,0
8448,9711,699,2025-02-28,Wallet,Success,0
8449,2621,199,2025-03-18,Card,Success,0
8450,2664,699,2024-10-15,Wallet,Success,0
8451,8876,399,2024-10-16,UPI,Success,0
8452,2480,699,2024-09-04,UPI,Success,0
8453,9013,399,2024-08-19,NetBanking,Success,0
8454,9178,199,2025-05-29,Card,Success,0
8455,4211,399,2024-10-14,UPI,Success,0
8456,1446,399,2025-06-27,NetBanking,Success,0
8457,3675,399,2024-04-03,Card,Success,0
8458,3119,199,2024-08-27,UPI,Success,1
8459,2808,699,2025-05-19,UPI,Success,0
8460,9432,699,2025-02-26,Card,Success,0
8461,5568,199,2024-03-02,UPI,Success,0
8462,1065,699,2025-06-21,NetBanking,Success,0
8463,5078,399,2026-01-19,UPI,Success,0
8464,6664,399,2024-12-13,Wallet,Success,0
8465,8103,199,2025-02-20,UPI,Success,0
8466,4170,199,2025-05-30,Wallet,Success,0
8467,315,699,2025-05-03,UPI,Success,0
8468,9366,199,2025-10-11,NetBanking,Success,0
8469,5171,199,2025-11-20,Card,Failed,0
8470,8651,399,2024-03-18,UPI,Success,0
8471,1864,399,2024-09-02,UPI,Success,0
8472,146,199,2025-03-12,UPI,Failed,0
8473,4436,699,2025-06-07,NetBanking,Success,0
8474,9709,699,2024-07-30,Card,Failed,0
8475,1805,199,2025-08-12,Wallet,Failed,0
8476,5685,399,2025-03-14,Wallet,Success,0
8477,5298,699,2025-04-13,NetBanking,Success,0
8478,349,399,2025-09-23,UPI,Success,0
8479,2662,399,2025-04-13,NetBanking,Success,0
8480,5922,399,2024-08-20,NetBanking,Success,0
8481,7202,399,2024-05-12,Card,Success,0
8482,3028,699,2025-07-07,Card,Success,0
8483,7920,699,2025-09-29,Card,Success,0
8484,3153,699,2025-03-21,NetBanking,Success,0
8485,8960,399,2024-03-22,Wallet,Success,0
8486,99,199,2024-03-18,Card,Success,0
8487,2350,399,2025-05-15,Wallet,Success,0
8488,596,199,2025-03-01,Wallet,Success,0
8489,6800,199,2025-12-24,Wallet,Success,0
8490,4916,199,2024-02-25,NetBanking,Failed,1
8491,5383,399,2024-12-30,Card,Success,0
8492,9715,199,2024-09-10,UPI,Success,0
8493,8862,399,2024-12-02,Card,Success,0
8494,2127,699,2024-04-16,Card,Success,0
8495,8276,199,2024-11-27,NetBanking,Success,0
