CustomerID,Gender,age,Region,JoinDate,CustomerSegment,TenureMonths,DeviceType,SupportTicketsCount
3246,Female,63,West,2023-03-06,Postpaid,35,Android,4
3247,Female,51,South,2022-07-16,Prepaid,43,iOS,0
3248,Male,39,South,2024-05-29,Postpaid,20,Android,4
3249,Male,29,North,2025-08-07,Prepaid,6,Android,1
3250,Male,49,West,2024-09-29,Postpaid,16,iOS,0
3251,Male,33,West,2023-04-26,Postpaid,34,iOS,4
3252,Male,47,South,2024-06-07,Prepaid,20,iOS,4
3253,Female,30,East,2024-05-12,Postpaid,21,iOS,3
3254,Male,40,West,2024-07-05,Postpaid,19,iOS,3
3255,Male,55,West,2021-08-03,Prepaid,55,iOS,4
3256,Male,37,West,2021-08-28,Prepaid,54,iOS,1
3257,Male,21,South,2025-09-29,Prepaid,4,Android,5
3258,Male,42,North,2021-05-04,Postpaid,58,iOS,4
3259,Male,47,North,2021-06-14,Prepaid,56,iOS,4
3260,Male,25,South,2021-09-02,Postpaid,54,Android,0
3261,Male,58,North,2025-06-21,Postpaid,7,Feature Phone,0
3262,Male,35,North,2023-01-16,Prepaid,37,Android,5
3263,Female,22,North,2025-02-20,Postpaid,11,iOS,5
3264,Female,33,East,2025-10-25,Prepaid,3,Android,3
3265,Female,55,West,2024-03-05,Prepaid,23,Feature Phone,0
3266,Male,40,East,2025-07-03,Postpaid,7,Android,4
3267,Female,43,North,2023-04-22,Postpaid,34,Feature Phone,2
3268,Female,28,South,2022-05-24,Postpaid,45,Android,3
3269,Female,27,West,2024-05-15,Prepaid,21,iOS,5
3270,Male,45,East,2021-06-30,Prepaid,56,iOS,2
3271,Male,44,West,2023-07-28,Prepaid,30,Android,0
3272,Female,39,East,2024-04-15,Prepaid,22,Feature Phone,2
3273,Male,65,South,2022-01-07,Postpaid,49,iOS,3
3274,Female,60,East,2024-07-24,Prepaid,18,iOS,0
3275,Male,28,East,2024-10-25,Prepaid,15,Feature Phone,2
3276,Male,40,East,2022-01-06,Postpaid,49,iOS,4
3277,Male,62,East,2022-10-22,Prepaid,40,iOS,2
3278,Male,32,East,2022-11-24,Prepaid,39,Android,1
3279,Female,60,South,2025-11-04,Postpaid,3,Android,5
3280,Female,64,West,2023-09-29,Prepaid,28,iOS,1
3281,Female,56,South,2024-05-27,Prepaid,20,Feature Phone,1
3282,Male,43,West,2022-07-23,Prepaid,43,Android,1
3283,Male,20,North,2026-01-01,Prepaid,1,Feature Phone,3
3284,Female,40,South,2022-01-08,Postpaid,49,Feature Phone,3
3285,Male,44,West,2022-08-09,Postpaid,42,iOS,5
3286,Female,25,South,2025-09-23,Prepaid,4,Android,1
3287,Female,22,South,2023-07-02,Postpaid,31,Android,5
3288,Male,33,East,2023-09-29,Prepaid,28,Android,2
3289,Female,45,North,2022-05-28,Postpaid,45,Android,0
3290,Male,34,South,2022-12-12,Postpaid,38,Android,4
3291,Female,55,South,2022-06-22,Postpaid,44,Android,0
3292,Male,31,West,2021-09-15,Postpaid,53,Android,1
3293,Female,43,West,2023-11-21,Prepaid,27,Feature Phone,0
3294,Male,32,South,2021-02-27,Postpaid,60,Feature Phone,4
3295,Female,51,East,2021-07-18,Postpaid,55,Feature Phone,2
3296,Male,19,West,2024-05-26,Postpaid,20,iOS,3
3297,Female,27,East,2021-05-23,Postpaid,57,Feature Phone,4
3298,Male,38,North,2023-05-25,Prepaid,33,Android,3
3299,Male,59,South,2021-03-19,Prepaid,59,Android,4
3300,Male,44,West,2025-02-27,Postpaid,11,iOS,5
3301,Male,52,East,2021-02-13,Prepaid,60,Android,5
3302,Female,57,North,2022-12-03,Prepaid,38,iOS,4
3303,Male,40,East,2025-01-02,Postpaid,13,Feature Phone,3
3304,Female,22,West,2025-12-15,Postpaid,1,Feature Phone,2
3305,Female,58,East,2021-05-31,Prepaid,57,Android,4
3306,Male,37,West,2024-10-10,Postpaid,16,iOS,3
3307,Female,33,South,2022-04-15,Prepaid,46,Feature Phone,5
3308,Male,42,West,2022-11-14,Prepaid,39,iOS,3
3309,Male,63,South,2022-05-02,Prepaid,46,Android,1
3310,Male,39,North,2024-06-20,Prepaid,20,Android,1
3311,Female,29,East,2021-05-27,Postpaid,57,Feature Phone,2
3312,Male,31,North,2025-04-02,Postpaid,10,iOS,3
3313,Female,28,East,2025-12-19,Postpaid,1,Feature Phone,0
3314,Female,23,West,2024-03-16,Postpaid,23,iOS,1
3315,Male,50,North,2024-07-29,Prepaid,18,iOS,5
3316,Male,22,West,2023-01-25,Postpaid,37,Feature Phone,2
3317,Female,19,East,2024-12-19,Prepaid,13,Android,4
3318,Female,58,South,2021-07-11,Postpaid,55,iOS,5
3319,Male,57,South,2021-03-20,Postpaid,59,Android,0
3320,Female,18,East,2025-05-27,Prepaid,8,iOS,0
3321,Female,31,East,2025-02-22,Postpaid,11,iOS,0
3322,Male,52,North,2023-09-25,Prepaid,28,Feature Phone,2
3323,Female,22,West,2025-02-07,Postpaid,12,Android,2
3324,Male,45,West,2025-01-13,Prepaid,13,iOS,2
3325,Male,58,North,2023-02-07,Prepaid,36,Android,2
3326,Male,35,South,2024-10-20,Postpaid,15,iOS,0
3327,Male,63,South,2022-07-06,Postpaid,43,iOS,0
3328,Male,38,North,2025-07-08,Postpaid,7,Android,3
3329,Female,59,East,2022-12-21,Postpaid,38,Feature Phone,3
3330,Male,34,East,2021-11-30,Postpaid,51,Android,5
3331,Female,53,South,2022-08-29,Prepaid,42,Android,4
3332,Male,26,East,2023-04-22,Prepaid,34,iOS,1
3333,Male,32,West,2025-09-16,Prepaid,4,Feature Phone,1
3334,Female,53,North,2022-10-15,Postpaid,40,iOS,1
3335,Female,34,East,2024-11-08,Postpaid,15,iOS,5
3336,Female,56,West,2023-06-16,Prepaid,32,iOS,3
3337,Female,34,North,2021-04-08,Prepaid,58,iOS,5
3338,Female,59,South,2021-11-24,Postpaid,51,Feature Phone,5
3339,Male,54,East,2022-03-07,Prepaid,47,iOS,3
3340,Male,23,West,2025-01-09,Prepaid,13,iOS,5
3341,Female,45,North,2025-03-13,Prepaid,11,Feature Phone,0
3342,Female,45,South,2022-07-21,Postpaid,43,iOS,4
3343,Male,36,West,2024-12-06,Postpaid,14,iOS,3
3344,Female,21,North,2023-04-20,Postpaid,34,Feature Phone,2
3345,Male,37,South,2022-07-26,Prepaid,43,iOS,1
3346,Male,32,East,2021-03-19,Prepaid,59,Android,5
3347,Male,42,West,2022-06-23,Postpaid,44,Feature Phone,4
3348,Male,19,West,2025-11-20,Postpaid,2,Android,1
3349,Male,50,South,2021-05-03,Postpaid,58,iOS,4
3350,Female,29,North,2021-04-21,Postpaid,58,Android,1
3351,Female,59,West,2025-08-10,Prepaid,6,Feature Phone,2
3352,Male,21,North,2023-03-10,Postpaid,35,Feature Phone,3
3353,Female,57,West,2022-01-11,Postpaid,49,Android,0
3354,Female,23,South,2022-12-25,Prepaid,38,Feature Phone,1
3355,Female,26,East,2025-12-05,Postpaid,2,Feature Phone,2
3356,Male,28,South,2023-04-10,Prepaid,34,Feature Phone,1
3357,Female,59,East,2021-12-07,Prepaid,50,Feature Phone,5
3358,Male,61,West,2021-12-25,Prepaid,50,Feature Phone,5
3359,Female,30,North,2021-03-07,Postpaid,60,iOS,0
3360,Female,30,South,2024-04-01,Postpaid,22,iOS,0
3361,Male,55,West,2022-06-09,Prepaid,44,iOS,3
3362,Female,31,North,2023-02-20,Postpaid,36,iOS,1
3363,Female,24,South,2022-10-12,Postpaid,40,Feature Phone,0
3364,Male,27,South,2024-06-08,Prepaid,20,iOS,3
3365,Male,62,East,2025-04-29,Postpaid,9,iOS,1
3366,Female,32,South,2021-05-11,Prepaid,57,Android,4
3367,Female,55,West,2023-03-19,Postpaid,35,iOS,1
3368,Female,32,South,2024-06-24,Prepaid,19,iOS,0
3369,Male,54,East,2025-04-07,Prepaid,10,Android,2
3370,Male,26,East,2025-08-29,Prepaid,5,Android,4
3371,Female,30,West,2023-04-29,Postpaid,33,Android,4
3372,Female,51,South,2024-10-20,Prepaid,15,iOS,3
3373,Male,47,West,2025-07-31,Postpaid,6,iOS,3
3374,Male,47,South,2021-05-23,Prepaid,57,Android,2
3375,Female,57,West,2024-06-28,Postpaid,19,Feature Phone,2
3376,Male,27,East,2022-10-31,Postpaid,39,Feature Phone,3
3377,Male,56,East,2025-07-27,Postpaid,6,iOS,3
3378,Male,38,West,2025-03-08,Prepaid,11,Feature Phone,5
3379,Male,28,West,2021-02-26,Postpaid,60,Feature Phone,3
3380,Male,20,East,2021-09-24,Prepaid,53,Android,0
3381,Male,26,South,2025-04-25,Prepaid,9,iOS,5
3382,Female,28,East,2022-09-13,Postpaid,41,Feature Phone,0
3383,Male,54,South,2023-08-07,Postpaid,30,Feature Phone,4
3384,Female,53,South,2024-05-01,Prepaid,21,Feature Phone,4
3385,Male,29,East,2023-09-05,Prepaid,29,Android,4
3386,Male,29,South,2022-01-20,Postpaid,49,iOS,1
3387,Female,60,South,2024-07-18,Postpaid,19,Android,2
3388,Male,56,South,2024-02-16,Prepaid,24,iOS,5
3389,Male,23,South,2024-06-08,Prepaid,20,iOS,4
3390,Male,31,South,2021-10-25,Prepaid,52,iOS,2
3391,Female,18,North,2022-10-01,Postpaid,40,iOS,2
3392,Female,64,West,2022-04-01,Postpaid,47,iOS,0
3393,Male,29,South,2025-01-15,Prepaid,13,Feature Phone,2
3394,Female,65,West,2021-10-23,Prepaid,52,Android,1
3395,Male,49,South,2022-01-31,Postpaid,49,iOS,5
3396,Male,50,West,2025-10-27,Prepaid,3,iOS,2
3397,Male,30,East,2022-02-23,Prepaid,48,Feature Phone,3
3398,Female,60,North,2023-04-24,Postpaid,34,Feature Phone,5
3399,Male,27,East,2023-06-15,Postpaid,32,iOS,4
3400,Female,23,North,2023-07-07,Prepaid,31,iOS,1
3401,Female,36,North,2024-12-15,Postpaid,14,Feature Phone,3
3402,Male,43,East,2024-07-21,Prepaid,18,iOS,0
3403,Male,20,North,2021-04-13,Prepaid,58,iOS,4
3404,Male,47,North,2025-02-03,Postpaid,12,Feature Phone,4
3405,Female,31,North,2023-04-29,Postpaid,33,Android,4
3406,Male,40,North,2022-11-19,Prepaid,39,Feature Phone,5
3407,Male,50,South,2023-11-20,Prepaid,27,iOS,5
3408,Female,50,West,2022-11-04,Prepaid,39,Feature Phone,3
3409,Male,34,East,2023-05-08,Prepaid,33,iOS,1
3410,Male,48,South,2021-12-05,Postpaid,50,Android,2
3411,Male,59,South,2025-09-17,Prepaid,4,iOS,4
3412,Female,52,East,2021-08-10,Postpaid,54,iOS,5
3413,Male,22,West,2025-04-15,Prepaid,10,Android,1
3414,Male,35,West,2022-05-01,Prepaid,46,Feature Phone,3
3415,Female,64,West,2022-05-07,Postpaid,45,Feature Phone,3
3416,Male,38,East,2023-03-20,Prepaid,35,iOS,5
3417,Male,44,East,2021-03-05,Prepaid,60,Feature Phone,3
3418,Male,40,North,2025-07-17,Postpaid,6,Feature Phone,2
3419,Male,32,East,2021-02-24,Prepaid,60,Feature Phone,4
3420,Male,45,West,2023-07-23,Postpaid,31,iOS,1
3421,Male,45,West,2026-01-22,Postpaid,0,Android,4
3422,Female,49,West,2023-03-30,Postpaid,34,iOS,0
3423,Male,25,North,2024-12-19,Postpaid,13,iOS,2
3424,Female,23,West,2025-03-13,Prepaid,11,Feature Phone,0
3425,Female,47,West,2022-04-19,Prepaid,46,Android,3
3426,Female,55,North,2024-02-04,Postpaid,24,iOS,1
3427,Female,35,East,2022-01-04,Postpaid,49,Android,4
3428,Female,39,North,2023-01-29,Postpaid,36,iOS,4
3429,Female,30,South,2022-12-06,Postpaid,38,Feature Phone,3
3430,Female,44,North,2022-07-25,Postpaid,43,iOS,5
3431,Male,30,East,2023-03-27,Postpaid,35,Feature Phone,2
3432,Male,34,North,2022-11-07,Postpaid,39,Feature Phone,1
3433,Male,20,East,2021-07-23,Prepaid,55,Feature Phone,4
3434,Female,26,West,2023-03-06,Prepaid,35,Feature Phone,2
3435,Male,19,North,2026-01-01,Postpaid,1,iOS,2
3436,Male,51,West,2022-08-23,Prepaid,42,Feature Phone,1
3437,Female,52,South,2022-03-07,Prepaid,47,iOS,1
3438,Male,47,North,2025-05-23,Postpaid,8,Android,1
3439,Male,36,East,2025-09-24,Prepaid,4,iOS,1
3440,Female,36,East,2021-12-01,Prepaid,51,iOS,2
3441,Female,58,West,2025-10-26,Postpaid,3,iOS,0
3442,Male,56,West,2021-04-09,Postpaid,58,iOS,0
3443,Male,54,South,2025-06-14,Postpaid,8,Feature Phone,1
3444,Female,23,South,2023-10-14,Postpaid,28,Android,5
3445,Male,37,East,2021-10-31,Postpaid,52,Android,5
3446,Female,36,South,2022-12-21,Prepaid,38,iOS,3
3447,Male,48,West,2023-10-02,Postpaid,28,iOS,1
3448,Female,42,West,2022-08-04,Prepaid,42,Android,2
3449,Male,52,West,2023-09-01,Prepaid,29,Feature Phone,2
3450,Female,37,North,2022-07-06,Postpaid,43,Feature Phone,1
3451,Male,60,West,2024-04-09,Prepaid,22,Feature Phone,2
3452,Female,53,North,2022-11-01,Postpaid,39,iOS,2
3453,Female,23,South,2024-07-06,Prepaid,19,Android,3
3454,Male,56,South,2025-07-21,Postpaid,6,Feature Phone,4
3455,Male,50,East,2023-08-16,Postpaid,30,Android,0
3456,Female,41,South,2025-09-17,Prepaid,4,Feature Phone,5
3457,Female,36,West,2022-03-09,Prepaid,47,Android,1
3458,Male,53,East,2025-02-02,Prepaid,12,Android,4
3459,Female,32,East,2024-07-06,Prepaid,19,Feature Phone,4
3460,Male,52,East,2021-02-10,Postpaid,60,Android,3
3461,Female,62,East,2022-07-22,Prepaid,43,iOS,5
3462,Male,42,South,2022-09-26,Prepaid,41,iOS,2
3463,Male,54,East,2021-10-27,Postpaid,52,Feature Phone,4
3464,Female,20,South,2022-04-12,Prepaid,46,Android,2
3465,Male,38,West,2024-11-25,Postpaid,14,iOS,0
3466,Male,63,North,2025-07-14,Postpaid,7,Android,3
3467,Female,47,North,2021-10-08,Postpaid,52,Android,1
3468,Male,59,South,2025-04-25,Prepaid,9,iOS,0
3469,Male,48,East,2022-05-21,Prepaid,45,Feature Phone,4
3470,Male,23,South,2024-12-11,Prepaid,14,Feature Phone,3
3471,Male,50,North,2022-07-14,Postpaid,43,Android,1
3472,Male,48,South,2021-07-18,Postpaid,55,Feature Phone,1
3473,Male,65,East,2025-11-27,Prepaid,2,iOS,1
3474,Male,26,East,2024-06-07,Prepaid,20,Feature Phone,4
3475,Male,29,North,2022-05-12,Postpaid,45,Android,3
3476,Female,52,South,2021-05-26,Postpaid,57,iOS,5
3477,Male,23,South,2025-01-05,Prepaid,13,Android,4
3478,Male,27,West,2023-05-08,Postpaid,33,Feature Phone,4
3479,Male,57,East,2024-03-15,Prepaid,23,Feature Phone,5
3480,Male,36,South,2022-10-02,Postpaid,40,Feature Phone,3
3481,Male,52,South,2023-10-07,Postpaid,28,Feature Phone,5
3482,Female,41,North,2025-05-25,Postpaid,8,iOS,4
3483,Female,39,South,2024-11-21,Postpaid,14,Feature Phone,2
3484,Male,29,North,2026-01-04,Postpaid,1,Android,1
3485,Male,50,West,2021-03-31,Postpaid,59,Feature Phone,4
3486,Male,65,West,2021-04-04,Postpaid,59,Android,0
3487,Female,26,West,2022-06-01,Postpaid,45,Feature Phone,1
3488,Male,47,South,2023-07-31,Prepaid,30,iOS,5
3489,Female,20,East,2024-09-22,Prepaid,16,Feature Phone,2
3490,Female,39,West,2026-01-04,Prepaid,1,Android,4
3491,Male,22,East,2026-02-01,Postpaid,0,Android,3
3492,Male,52,North,2023-07-20,Prepaid,31,Android,0
3493,Male,54,West,2024-04-08,Postpaid,22,Android,0
3494,Female,32,South,2022-12-23,Prepaid,38,Android,1
3495,Female,53,South,2021-03-26,Prepaid,59,iOS,3
3496,Male,30,East,2024-11-16,Prepaid,15,Android,0
3497,Male,31,East,2024-08-28,Prepaid,17,iOS,3
3498,Male,47,North,2024-10-08,Postpaid,16,iOS,5
3499,Female,46,West,2022-03-09,Postpaid,47,Feature Phone,2
3500,Female,51,South,2026-01-14,Postpaid,0,iOS,2
3501,Male,65,East,2024-12-04,Postpaid,14,iOS,2
3502,Female,42,West,2024-09-01,Postpaid,17,Feature Phone,4
3503,Male,30,East,2021-12-24,Postpaid,50,iOS,3
3504,Female,35,South,2022-01-31,Postpaid,49,iOS,0
3505,Female,39,South,2023-03-27,Prepaid,35,iOS,2
3506,Female,44,South,2023-09-17,Postpaid,29,iOS,1
3507,Female,41,West,2025-06-03,Postpaid,8,Android,1
3508,Female,31,East,2023-05-01,Prepaid,33,Feature Phone,1
3509,Male,61,North,2024-11-13,Postpaid,15,Android,0
3510,Male,43,West,2025-10-22,Postpaid,3,Feature Phone,0
3511,Female,45,West,2023-08-23,Postpaid,30,Feature Phone,2
3512,Male,64,East,2022-09-30,Prepaid,40,iOS,3
3513,Female,18,East,2021-12-31,Postpaid,50,Android,1
3514,Male,47,East,2023-07-28,Postpaid,30,Android,5
3515,Male,39,East,2025-12-26,Prepaid,1,Feature Phone,4
3516,Male,21,North,2022-11-15,Prepaid,39,Feature Phone,5
3517,Male,18,East,2022-11-09,Prepaid,39,Feature Phone,2
3518,Female,25,East,2024-07-28,Postpaid,18,Feature Phone,2
3519,Female,31,North,2021-03-23,Postpaid,59,Android,0
3520,Male,51,West,2022-07-27,Postpaid,43,Feature Phone,2
3521,Male,54,East,2022-02-06,Postpaid,48,Feature Phone,5
3522,Female,43,North,2023-06-26,Prepaid,32,iOS,4
3523,Male,47,South,2023-12-09,Postpaid,26,Android,1
3524,Female,34,South,2023-08-01,Prepaid,30,iOS,1
3525,Male,46,East,2025-04-11,Postpaid,10,Android,4
3526,Male,26,West,2021-02-20,Prepaid,60,iOS,0
3527,Female,58,South,2023-02-23,Postpaid,36,Android,0
3528,Female,28,East,2021-07-03,Postpaid,56,Feature Phone,0
3529,Female,37,South,2022-03-13,Prepaid,47,Android,5
3530,Male,32,East,2024-08-21,Prepaid,17,Android,3
3531,Female,26,West,2021-07-03,Prepaid,56,Android,5
3532,Male,43,East,2023-07-09,Postpaid,31,iOS,2
3533,Female,25,South,2024-10-12,Postpaid,16,Feature Phone,2
3534,Male,61,South,2022-03-12,Postpaid,47,Android,2
3535,Male,25,North,2025-08-12,Postpaid,6,iOS,5
3536,Female,32,West,2023-01-31,Prepaid,36,Android,5
3537,Female,46,West,2025-04-13,Prepaid,10,Feature Phone,5
3538,Male,64,North,2024-12-21,Prepaid,13,Android,3
3539,Female,32,North,2025-04-15,Postpaid,10,Feature Phone,5
3540,Male,32,West,2021-05-26,Prepaid,57,Feature Phone,5
3541,Male,24,West,2024-03-08,Postpaid,23,Feature Phone,0
3542,Male,19,South,2024-05-28,Prepaid,20,Feature Phone,5
3543,Male,56,North,2021-04-05,Postpaid,59,Feature Phone,2
3544,Male,58,South,2024-09-19,Postpaid,16,Feature Phone,3
3545,Male,33,West,2022-09-09,Postpaid,41,Android,0
3546,Female,63,West,2025-12-11,Postpaid,2,Android,5
3547,Female,37,West,2022-07-11,Prepaid,43,Feature Phone,2
3548,Female,51,North,2022-08-30,Prepaid,42,Feature Phone,2
3549,Male,58,West,2023-09-26,Prepaid,28,Android,1
3550,Male,21,South,2024-08-24,Postpaid,17,Android,2
3551,Male,64,West,2024-11-22,Postpaid,14,Android,1
3552,Female,51,South,2025-11-17,Postpaid,2,Android,0
3553,Female,48,East,2024-03-21,Prepaid,23,Feature Phone,2
3554,Male,41,West,2021-05-02,Prepaid,58,Feature Phone,4
3555,Female,46,East,2023-03-28,Postpaid,35,iOS,3
3556,Female,30,East,2024-01-27,Prepaid,24,iOS,5
3557,Female,63,South,2021-09-20,Prepaid,53,iOS,0
3558,Male,45,North,2021-10-17,Prepaid,52,Feature Phone,0
3559,Female,52,North,2021-11-26,Postpaid,51,Android,1
3560,Female,48,South,2025-06-08,Postpaid,8,iOS,1
3561,Male,46,North,2024-10-31,Prepaid,15,Android,4
3562,Female,18,East,2022-08-01,Postpaid,42,Android,2
3563,Male,20,North,2021-10-20,Prepaid,52,Android,2
3564,Female,22,North,2024-11-28,Postpaid,14,iOS,1
3565,Male,58,East,2023-03-21,Prepaid,35,iOS,4
3566,Male,59,West,2024-01-17,Prepaid,25,Feature Phone,0
3567,Female,53,West,2024-01-03,Prepaid,25,Feature Phone,4
3568,Female,42,West,2022-09-10,Prepaid,41,iOS,4
3569,Female,42,South,2022-07-19,Prepaid,43,Feature Phone,2
3570,Male,36,South,2023-02-06,Postpaid,36,iOS,4
3571,Female,55,West,2025-05-18,Prepaid,8,Android,1
3572,Female,32,South,2023-08-21,Prepaid,30,iOS,2
3573,Female,21,West,2024-03-09,Postpaid,23,iOS,1
3574,Male,53,North,2021-03-24,Postpaid,59,Android,5
3575,Male,22,North,2022-04-18,Postpaid,46,iOS,0
3576,Female,18,West,2025-07-21,Postpaid,6,Android,2
3577,Female,61,East,2023-06-13,Prepaid,32,Feature Phone,4
3578,Male,51,West,2025-09-06,Prepaid,5,iOS,2
3579,Male,60,East,2022-05-23,Prepaid,45,Android,5
3580,Male,53,North,2024-08-26,Postpaid,17,iOS,4
3581,Male,56,West,2021-10-14,Postpaid,52,iOS,2
3582,Female,49,East,2023-12-24,Prepaid,25,iOS,5
3583,Female,51,South,2025-04-10,Prepaid,10,Android,0
3584,Female,31,West,2021-09-10,Prepaid,53,iOS,5
3585,Female,42,West,2021-10-21,Postpaid,52,Android,5
3586,Male,64,North,2024-03-11,Postpaid,23,Feature Phone,4
3587,Female,51,North,2024-08-09,Postpaid,18,iOS,5
3588,Female,32,North,2024-01-31,Postpaid,24,Android,4
3589,Female,56,South,2023-01-24,Postpaid,37,Feature Phone,0
3590,Male,39,South,2021-06-08,Prepaid,56,Feature Phone,1
3591,Male,20,West,2021-06-07,Postpaid,56,iOS,1
3592,Male,43,North,2021-05-14,Postpaid,57,Feature Phone,2
3593,Female,38,East,2025-04-30,Postpaid,9,iOS,4
3594,Male,25,East,2023-09-08,Prepaid,29,Feature Phone,2
3595,Female,40,East,2024-05-16,Postpaid,21,Android,3
3596,Male,49,West,2022-03-13,Prepaid,47,iOS,0
3597,Male,49,South,2024-12-22,Postpaid,13,Android,1
3598,Male,24,South,2022-05-03,Postpaid,45,iOS,2
3599,Female,27,West,2023-10-11,Prepaid,28,iOS,1
3600,Female,25,East,2025-02-10,Prepaid,12,iOS,4
3601,Female,51,West,2021-05-31,Prepaid,57,Feature Phone,2
3602,Male,58,South,2025-10-15,Postpaid,3,Feature Phone,2
3603,Female,60,East,2021-04-21,Postpaid,58,Feature Phone,5
3604,Male,35,South,2021-10-02,Prepaid,53,Feature Phone,3
3605,Female,19,North,2022-07-16,Prepaid,43,Android,3
3606,Male,58,North,2024-10-07,Postpaid,16,Android,2
3607,Female,36,West,2022-10-08,Postpaid,40,Android,1
3608,Male,20,West,2021-03-08,Postpaid,60,Android,2
3609,Female,24,South,2023-12-22,Postpaid,26,Feature Phone,3
3610,Female,23,East,2023-10-05,Postpaid,28,Feature Phone,1
3611,Female,21,North,2021-03-24,Postpaid,59,Android,2
3612,Male,48,West,2022-12-29,Postpaid,37,Feature Phone,2
3613,Male,44,North,2023-08-12,Prepaid,30,Android,4
3614,Male,56,West,2024-08-24,Postpaid,17,Feature Phone,1
3615,Female,32,North,2022-03-14,Prepaid,47,Android,0
3616,Male,39,East,2025-10-19,Prepaid,3,Android,1
3617,Male,34,East,2023-11-12,Postpaid,27,Android,2
3618,Male,35,East,2022-10-30,Prepaid,39,Android,5
3619,Male,25,West,2025-10-16,Prepaid,3,Android,5
3620,Male,38,West,2025-05-24,Postpaid,8,iOS,0
3621,Male,58,West,2024-07-02,Postpaid,19,Feature Phone,1
3622,Male,40,East,2023-03-31,Prepaid,34,iOS,2
3623,Male,61,West,2022-09-08,Postpaid,41,Feature Phone,3
3624,Male,37,North,2023-01-02,Prepaid,37,iOS,0
3625,Male,43,West,2024-11-18,Postpaid,14,Android,0
3626,Male,18,West,2025-05-07,Prepaid,9,Android,3
3627,Male,27,North,2025-09-03,Postpaid,5,Android,4
3628,Male,47,North,2025-07-27,Postpaid,6,iOS,3
3629,Male,27,East,2025-02-20,Postpaid,11,Android,2
3630,Male,54,South,2022-04-30,Prepaid,46,iOS,5
3631,Female,32,West,2022-02-12,Prepaid,48,Feature Phone,2
3632,Male,45,East,2025-02-08,Prepaid,12,Feature Phone,3
3633,Female,54,East,2023-06-20,Prepaid,32,Android,0
3634,Male,35,North,2023-10-06,Postpaid,28,iOS,3
3635,Female,43,South,2023-12-10,Prepaid,26,Android,4
3636,Female,30,West,2024-07-22,Postpaid,18,Android,1
3637,Male,20,North,2025-07-10,Prepaid,7,iOS,2
3638,Female,42,West,2023-08-28,Postpaid,29,Android,3
3639,Female,41,West,2023-06-26,Prepaid,32,iOS,3
3640,Female,45,South,2023-05-12,Postpaid,33,Android,0
3641,Male,59,North,2022-04-06,Postpaid,46,Android,0
3642,Male,47,South,2022-04-18,Prepaid,46,iOS,2
3643,Male,63,West,2024-04-22,Prepaid,21,Android,0
3644,Male,28,North,2024-08-10,Prepaid,18,Feature Phone,0
3645,Female,56,South,2025-04-20,Postpaid,9,iOS,5
3646,Female,28,East,2023-08-23,Postpaid,30,iOS,0
3647,Female,45,South,2025-12-16,Postpaid,1,iOS,5
3648,Female,57,North,2021-06-18,Postpaid,56,iOS,4
3649,Female,56,West,2023-03-27,Postpaid,35,Feature Phone,3
3650,Male,47,South,2024-06-23,Postpaid,19,Android,4
3651,Female,27,South,2025-10-24,Postpaid,3,iOS,5
3652,Female,49,North,2025-02-23,Prepaid,11,Feature Phone,1
3653,Male,27,North,2021-11-29,Postpaid,51,iOS,3
3654,Female,21,East,2022-12-05,Prepaid,38,Android,4
3655,Female,62,South,2022-08-25,Prepaid,42,iOS,3
3656,Male,58,North,2022-10-14,Postpaid,40,Android,2
3657,Female,25,South,2024-03-29,Postpaid,22,Android,4
3658,Male,33,South,2022-03-31,Prepaid,47,iOS,0
3659,Female,18,South,2022-08-19,Postpaid,42,Feature Phone,3
3660,Female,42,South,2022-02-11,Postpaid,48,Feature Phone,4
3661,Male,30,West,2022-02-24,Prepaid,48,Feature Phone,5
3662,Female,62,North,2022-10-01,Prepaid,40,Feature Phone,5
3663,Female,23,South,2023-04-24,Prepaid,34,Feature Phone,0
3664,Male,41,South,2025-12-01,Prepaid,2,iOS,3
3665,Male,53,North,2025-09-19,Prepaid,4,iOS,5
3666,Male,18,North,2024-05-22,Prepaid,20,Android,3
